cost_per_unit,order_to_sales_ratio,supplier_name,price,description,quantity_ordered_ytd,quantity,gross_profit,roi,sell_through_rate,reorder_point,3m_days_supply,rolling_12m_sales,sales_volatility,part_status,safety_stock,part_number,total_cost,3m_turnover,days_of_inventory_outstanding,demand,sales_revenue,cogs,1m_days_supply,margin,margin_percentage,special_orders_ytd,negative_on_hand,rolling_3m_sales,12m_days_supply,obsolescence_risk,turnover,months_no_sale,sales_trend,recent_sales_trend,normalized_seasonal_score
64.99,0.0,polaris acceptance,99.99,mw bl ls plaid shirt s,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,286163002,0.0,0.0,390,0.0,0.0,0.0,0,35.0,35.0,0,0,0,0,1.0,0.0,13,-0.007017544,0.0,-0.037868309632524376
0.57,0.0,triumph motorcycles,8.99,fork bolt,0,4,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t2046137,2.28,0.0,1230,0.0,0.0,0.0,0,8.42,93.66,0,0,0,0,1.0,0.0,41,0.0,0.0,0.030271595564239955
15.28,0.0,kimpex,37.99,"21"" tr4 tube street michelin",0,0,0.0,0.0,0.0,0,0,1,1.719173,idle,0,311069,0.0,0.0,330,0.229105709581773,0.0,0.0,0,22.71,59.78,0,0,0,0,0.023775319941341876,0.0,11,-0.03508772,0.0,-0.12613302740876176
71.49,0.0,polaris acceptance,109.99,womens retro ii glove -xl,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,286062809,0.0,0.0,210,0.14716195628779555,0.0,0.0,0,38.5,35.0,0,0,0,0,0.01780531629920006,0.0,7,0.003508772,0.0,0.04707039827881085
129.99,0.0,polaris acceptance,199.99,mw casual camo jacket blk s,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,286285402,259.98,0.0,600,0.0,0.0,0.0,0,70.0,35.0,0,0,0,0,1.0,0.0,20,0.0,0.0,-0.004816123734005775
93.99,0.0,ducati,122.99,key with transponder,0,0,29.0,30.85,0.0,0,0,1,4.358899,idle,0,59810201a,0.0,1.52841694446703,238,0.14707126759521183,122.99,93.99,0,29.0,23.58,0,0,1,0,0.017320971935987473,1.52841694446703,2,0.012280702,-0.5,-0.007281815955457821
120.0,0.0,parts canada/power twins,330.99,110/80-19 59h tourance front o,0,3,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,0316-0323,360.0,0.0,570,0.0,0.0,0.0,0,210.99,63.75,0,0,0,0,1.0,0.0,19,0.0,0.0,0.3180555285017343
3.68,0.0,bmw group canada,5.99,grommet,0,6,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,61357693145,22.08,0.0,570,0.0,0.0,0.0,0,2.31,38.56,0,0,0,0,1.0,0.0,19,0.0,0.0,0.0039558060905556264
129.6,0.0,bmw group canada,180.99,dualseat locking mechanism,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,51252313405,0.0,0.0,330,0.1389470250326933,0.0,0.0,0,51.39,28.39,0,0,0,0,0.024710779823362828,0.0,11,-0.003508772,0.0,-0.07029069930538959
3.04,0.0,bmw group canada,4.99,bump stop,0,4,1.95,64.14,20.0,0,0,1,4.358899,active,0,52537664664,12.16,0.76,1737,0.15958710965354178,4.99,3.04,0,1.95,39.08,0,0,0,1460,0.017733785323798656,0.2100172711571675,6,0.005263158,0.0,0.09907218100052584
0.01,0.0,suzuki,5.99,"washer,steering stem",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,51641-33e00,0.01,0.0,2400,0.0,0.0,0.0,0,5.98,99.83,0,0,0,0,1.0,0.0,80,0.0,0.0,0.020754608805126657
265.3,0.0,ducati,379.99,gloves tour c5 2in1 gtx l,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,981088045,530.6,0.0,570,0.0,0.0,0.0,0,114.69,30.18,0,0,0,0,1.0,0.0,19,0.0,0.0,0.034342662363693814
3.57,0.0,bmw group canada,5.99,"thrust washer, left",0,0,0.0,0.0,0.0,0,0,2,2.9953668,idle,0,46717716151,0.0,0.0,270,0.23864545159080702,0.0,0.0,0,2.42,40.4,0,0,0,0,0.024710779823362828,0.0,9,-0.003508772,0.0,-0.2975314411144044
41.28,0.0,bmw group canada,62.99,gasket,0,2,21.71,52.59,60.0,0,180,3,2.372684,idle,0,11127652921,82.56,1.232422749664129,1401,0.09481937642790822,62.99,41.28,0,21.71,34.47,0,0,1,243,0.01746536660939455,0.2604827259820161,2,0.012280702,-0.5,-0.04985098861308973
50.69,0.0,motovan,90.99,swing arm bearing kit,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,128-1128,50.69,0.0,570,0.0,0.0,0.0,0,40.3,44.29,0,0,0,0,1.0,0.0,19,0.0,0.0,0.027921164051686122
144.0,0.0,polaris acceptance,359.99,ww zoe jkt-m,0,0,0.0,0.0,0.0,0,0,0,4.358899,idle,0,286065803,0.0,0.0,360,0.0,0.0,0.0,0,215.99,60.0,0,0,0,0,1.0,0.0,12,-0.005263158,0.0,-0.029956697451413127
25.85,0.0,ducati,42.99,tank adhesive protection - scr,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,97480071a,51.7,0.0,1680,0.0,0.0,0.0,0,17.14,39.87,0,0,0,0,1.0,0.0,56,0.0,0.0,-0.0355178781199707
3.4,0.0,bmw group canada,5.99,isa screw,0,5,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,7129905769,17.0,0.0,570,0.0,0.0,0.0,0,2.59,43.24,0,0,0,0,1.0,0.0,19,0.0,0.0,0.014763269314844042
2.72,0.0,bmw group canada,4.99,hose clamp,0,36,27.24,83.46,36.84,1,0,21,1.4762152,idle,0,16121176918,97.92,0.9066666666666667,1791,0.6591540105341526,59.88,32.64,0,2.27,45.49,0,0,0,625,0.018053477443754674,0.20372624286115532,3,0.0,0.0,-0.08797242833070405
528.58,0.0,ducati,755.99,left lower half-fairing,0,1,0.0,0.0,-0.0,0,0,0,0.0,obsolete,0,4801c091aa,528.58,0.0,570,0.0,0.0,0.0,0,227.41,30.08,1,0,0,0,1.0,0.0,19,0.0,0.0,0.01840417729257296
0.5,0.0,ducati,0.99,screw tef m6x20,0,6,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,77250311b,3.0,0.0,1680,0.0,0.0,0.0,0,0.49,49.49,0,0,0,0,1.0,0.0,56,0.0,0.0,-0.03316744660741697
19.2,0.0,motovan,39.99,chrom button h. m10 x 1.25 x,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,02-13796s,0.0,0.0,540,0.0,0.0,0.0,0,20.79,51.99,0,0,0,0,1.0,0.0,18,-0.06315789,0.0,0.2723908673969969
3.04,0.0,bmw group canada,4.99,bush,0,10,5.85,64.14,23.08,0,0,3,4.358899,active,0,46631451275,30.4,0.9119999999999999,1498,0.2706323816851307,14.97,9.12,0,1.95,39.08,0,0,0,1216,0.01766849625855684,0.24362227861626817,6,0.015789473,0.0,0.1553446679256232
32.5,0.0,polaris acceptance,64.99,seal-dust,0,6,129.96,99.97,40.0,0,270,4,2.1354156,idle,0,3610158,195.0,1.8312438371601636,920,0.16990036956436827,259.96,130.0,0,32.49,49.99,0,0,2,547,0.017627013474702836,0.39640189053209335,2,-0.007017544,-1.0,-0.07734199384305061
599.4,0.0,bmw group canada,999.99,helmet m pro race ece slick,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,76315a80812,599.4,0.0,570,0.0,0.0,0.0,0,400.59,40.06,0,0,0,0,1.0,0.0,19,0.0,0.0,0.05274683965626679
1.38,0.0,triumph motorcycles,2.99,"locknut,flgd,m6",0,0,1.61,116.67,0.0,0,0,1,4.358899,active,0,t3350305,0.0,0.0,150,0.16298807012427496,2.99,1.38,0,1.61,53.85,1,0,0,0,0.017869218811392786,0.0,5,0.007017544,0.0,0.0675101089711108
18.8,0.0,polaris acceptance,46.99,mw gr rhombus tee 2xl,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,286288712,37.6,0.0,600,0.0,0.0,0.0,0,28.19,59.99,0,0,0,0,1.0,0.0,20,0.0,0.0,0.03915878609769962
10.44,0.0,bmw group canada,14.99,"plaque holder, left",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,46637672095,10.44,0.0,570,0.0,0.0,0.0,0,4.55,30.35,0,0,0,0,1.0,0.0,19,0.0,0.0,0.025140573717407366
287.4,0.0,bmw group canada,479.99,jacket sidepod air men gray,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,76125a80e21,287.4,0.0,570,0.0,0.0,0.0,0,192.59,40.12,0,0,0,0,1.0,0.0,19,0.0,0.0,0.049105931678537856
74.4,0.0,ducati,113.99,bracket bottom l.h.,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,83019881aa,74.4,0.0,2370,0.0,0.0,0.0,0,39.59,34.73,0,0,0,0,1.0,0.0,79,0.0,0.0,0.03156207202941508
19.7,0.0,ducati,24.99,"adjuster, closing rocker arm",0,5,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,84010792b,98.5,0.0,570,0.0,0.0,0.0,0,5.29,21.17,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.031992230851140106
4.51,0.0,ducati,8.99,screw l.h.,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,77113771b,4.51,0.0,1680,0.0,0.0,0.0,0,4.48,49.83,0,0,0,0,1.0,0.0,56,0.0,0.0,-0.023965357961130494
92.63,0.0,zero motorcycles,142.5,sidestand,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,20-5660,0.0,0.0,510,0.0,0.0,0.0,0,49.87,35.0,0,1,0,0,1.0,0.0,17,-0.014035088,0.0,0.10185277133480464
4.48,0.0,bmw group canada,7.99,grommet,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,61131459072,4.48,0.0,570,0.0,0.0,0.0,0,3.51,43.93,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.010377304402563318
72.5,0.0,polaris acceptance,144.99,tmap sensor,0,2,0.0,0.0,33.33,0,0,1,4.358899,idle,0,2411528,145.0,0.0,330,0.12512270957731064,0.0,0.0,0,72.49,50.0,0,0,0,730,0.024710779823362828,0.0,11,-0.003508772,0.0,-0.07467666421767029
52.0,0.0,bmw group canada,100.99,"set of brake pads, sintered",0,5,293.94,94.21,61.54,0,225,8,1.204736,idle,0,34118534183,260.0,2.943673931502972,770,0.39218637419966884,605.94,312.0,0,48.99,48.51,0,0,2,228,0.017504967749118805,0.473491315531881,2,-0.003508772,-1.0,-0.25344127057380045
244.8,0.0,bmw group canada,340.99,handbrake lever,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,32721539562,0.0,0.0,240,0.15807738482965855,0.0,0.0,0,96.19,28.21,0,0,0,0,0.03093285337090492,0.0,8,0.001754386,0.0,0.02846658358230946
116.99,0.0,polaris acceptance,179.99,half helmet 3-m,0,0,63.0,53.85,0.0,0,0,1,4.358899,active,0,286963403,0.0,0.0,280,0.15682162341101752,179.99,116.99,0,63.0,35.0,0,0,0,0,0.017528634518384933,1.2999611089504972,6,0.005263158,0.0,0.07874773101712425
1.19,0.0,ducati,2.99,washer,0,9,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,85211811a,10.71,0.0,570,0.0,0.0,0.0,0,1.8,60.2,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.00043015882172506585
3.69,0.0,triumph motorcycles,5.99,cap 10mm,0,8,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,3450051-t0301,29.52,0.0,570,0.0,0.0,0.0,0,2.3,38.4,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.07189607388339153
1.88,0.0,triumph motorcycles,2.99,"o-ring, 10,1xdi",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t3600252,1.88,0.0,570,0.0,0.0,0.0,0,1.11,37.12,0,0,0,0,1.0,0.0,19,0.0,0.0,0.017228961536296078
0.06,0.0,ducati,0.99,circlip,0,14,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,735000827,0.84,0.0,1680,0.0,0.0,0.0,0,0.93,93.94,0,0,0,0,1.0,0.0,56,0.0,0.0,-0.007596714068284549
71.49,0.0,kimpex,109.99,ram mount kit u-bolt small x-,0,1,38.5,53.85,66.67,0,0,2,1.5122952,idle,0,280293,71.49,71.49,844,0.25577961514409675,109.99,71.49,0,38.5,35.0,0,0,0,182,0.017708873935043813,0.4320029005650059,3,-0.03508772,0.0,0.0011752157562768973
236.59,0.0,kimpex,519.99,helm atlas sl scorpio gy xl,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,514795,236.59,0.0,570,0.0,0.0,0.0,0,283.4,54.5,0,0,0,0,1.0,0.0,19,0.0,0.0,0.013157894736842141
71.4,0.0,bmw group canada,119.99,zip hoodie soulfuel men blue,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,76615a81587,71.4,0.0,570,0.0,0.0,0.0,0,48.59,40.5,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.015623586958294133
302.24,0.0,triumph motorcycles,464.99,"pannier,frm,expdtn,kit",0,4,325.5,53.85,55.56,0,180,5,1.4469498,idle,0,a9500772,1208.96,1.2888974178553914,1264,0.2998675197676124,929.98,604.48,0,162.75,35.0,0,0,2,292,0.017633308842778205,0.2886096860519801,2,-0.02982456,-1.0,-0.25711306256539784
134.24,0.0,triumph motorcycles,268.99,chain and sprocket kit 520,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t2017223,134.24,0.0,690,0.0,0.0,0.0,0,134.75,50.09,0,0,0,0,1.0,0.0,23,0.0,0.0,0.007596714068284553
28.1,0.0,bmw group canada,46.99,valve guide,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,11121338708,56.2,0.0,570,0.0,0.0,0.0,0,18.89,40.2,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.007166555246559479
2.62,0.0,ducati,5.99,clamp,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,74141011a,2.62,0.0,570,0.0,0.0,0.0,0,3.37,56.26,0,0,0,0,1.0,0.0,19,0.0,0.0,0.043859649122807015
176.06,0.0,bell sports inc,299.95,ps broozer arc mt bk/gy xl,0,0,0.0,0.0,0.0,0,0,2,4.358899,idle,0,7121910,0.0,0.0,330,0.11780271116824637,0.0,0.0,0,123.89,41.3,0,0,0,0,0.023775319941341876,0.0,11,-0.007017544,0.0,-0.12303753896165637
4.32,0.0,bmw group canada,6.99,vibration damper,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,46632307607,8.64,0.0,570,0.0,0.0,0.0,0,2.67,38.2,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.015938485071120893
25.71,0.0,triumph motorcycles,39.99,"pad,handlebar,f",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t2044808,25.71,0.0,570,0.0,0.0,0.0,0,14.28,35.71,0,0,0,0,1.0,0.0,19,0.0,0.0,0.01605374578001922
159.14,0.0,triumph motorcycles,265.99,modern classics service kit,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t3990029,318.28,0.0,1470,0.0,0.0,0.0,0,106.85,40.17,0,0,0,0,1.0,0.0,49,0.0,0.0,-0.04428980794453209
92.62,0.0,zero motorcycles,142.99,short kickstand leg w/magnet,0,0,50.37,54.38,0.0,0,0,1,4.358899,active,0,20-05660,0.0,0.0,120,0.1417418440312586,142.99,92.62,0,50.37,35.23,1,0,0,0,0.017869218811392786,0.0,4,0.00877193,0.0,0.05220142012564336
4.56,0.0,ducati,9.99,piston pin circlip,0,12,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,12110311a,54.72,0.0,570,0.0,0.0,0.0,0,5.43,54.35,0,0,0,0,1.0,0.0,19,0.0,0.0,0.005991339490282632
171.0,0.0,bmw group canada,225.99,"trim cover for case lid, rig",0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,77411539576,0.0,0.0,390,0.0,0.0,0.0,0,54.99,24.33,0,0,0,0,1.0,0.0,13,-0.007017544,0.0,-0.07338618775249509
111.69,0.0,ducati,203.99,thermo-switch,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,55340041a,223.38,0.0,570,0.0,0.0,0.0,0,92.3,45.25,0,0,0,0,1.0,0.0,19,0.0,0.0,0.005561180668557561
576.75,0.0,ducati,769.99,race 2.0 chair,0,0,0.0,0.0,0.0,0,0,1,2.372684,idle,0,987701890,0.0,0.0,270,0.1595256760082126,0.0,0.0,0,193.24,25.1,0,0,0,0,0.023775319941341876,0.0,9,-0.02631579,0.0,0.11446524654102323
406.24,0.0,triumph motorcycles,624.99,htd pass seat,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,a9708367,406.24,0.0,1170,0.0,0.0,0.0,0,218.75,35.0,0,0,0,0,1.0,0.0,39,0.0,0.0,0.028466583582309527
28.41,0.0,triumph motorcycles,56.99,"pad,set,front,lh,insolated,",0,3,57.16,100.6,40.0,0,270,2,2.9953668,idle,0,t2021330,85.23,1.804095888236228,924,0.11414604065138223,113.98,56.82,0,28.58,50.15,0,0,1,547,0.01744034681469202,0.3946518492793888,1,0.021052632,0.0,0.006851657133732764
34.79,0.0,polaris acceptance,57.99,kit-leather care,0,1,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,2205578,34.79,0.0,450,0.0,0.0,0.0,0,23.2,40.01,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,0.004501225621179074
49.32,0.0,bmw group canada,68.99,pivot pin,0,1,19.67,39.88,50.0,0,90,1,2.372684,idle,0,33172335110,49.32,1.3894914776729117,514,0.11737801033666778,68.99,49.32,0,19.67,28.51,0,0,1,365,0.017495010048151016,0.7097424089797094,2,-0.007017544,-0.5,-0.013273155445740417
181.82,0.0,parts canada/power twins,372.99,180/55zr17 (73w) sportec m9rr,0,1,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,0302-1466,181.82,0.0,480,0.0,0.0,0.0,0,191.17,51.25,0,0,0,0,1.0,0.0,16,-0.012280702,0.0,0.08258827639878155
254.6,0.0,bmw group canada,335.99,"front wheel cover, upper lef",0,0,0.0,0.0,0.0,0,0,0,3.1759124,obsolete,0,46617723819,0.0,0.0,450,0.0,0.0,0.0,0,81.39,24.22,0,1,0,0,1.0,0.0,15,-0.042105265,0.0,0.16325628010673443
7.04,0.0,bmw group canada,11.99,o-ring,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,11517729587,7.04,0.0,570,0.0,0.0,0.0,0,4.95,41.28,0,0,0,0,1.0,0.0,19,0.0,0.0,0.005991339490282625
45.5,0.0,bmw group canada,87.99,set of brake pads front,0,4,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,34111542307,182.0,0.0,570,0.0,0.0,0.0,0,42.49,48.29,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.009202088646286478
1.66,0.0,ducati,3.99,screw tceir m10x40 din6912 10.9,0,1,0.0,0.0,50.0,0,0,1,4.358899,idle,0,77355213c,1.66,0.0,330,0.13763251161676054,0.0,0.0,0,2.33,58.4,0,0,0,365,0.024710779823362828,0.0,11,-0.003508772,0.0,-0.008026872890009636
56.88,0.0,bmw group canada,79.99,lid crankshaft,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,11147728736,56.88,0.0,570,0.0,0.0,0.0,0,23.11,28.89,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.005131021846832492
24.0,0.0,polaris acceptance,59.99,mw loopback script ls tee 3xl,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,286289414,24.0,0.0,600,0.0,0.0,0.0,0,35.99,59.99,0,0,0,0,1.0,0.0,20,0.0,0.0,-0.013157894736842105
34.25,0.0,ducati,62.99,spark plug,0,4,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,67040581b,137.0,0.0,570,0.0,0.0,0.0,0,28.74,45.63,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.008026872890009622
16.09,0.0,triumph motorcycles,24.99,"lock nut,m30",0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t2040304,32.18,0.0,870,0.0,0.0,0.0,0,8.9,35.61,0,0,0,0,1.0,0.0,29,0.0,0.0,0.0239653579611305
1.43,0.0,bmw group canada,2.99,self-locking collar nut,0,22,9.36,109.09,21.43,0,0,6,1.9895561,idle,0,7119905374,31.46,0.39,2248,0.36763788860988866,17.94,8.58,0,1.56,52.17,0,0,0,1338,0.017869218811392786,0.1623155505107832,3,0.010526316,0.0,0.03809883105032118
263.72,0.0,parts canada/power twins,540.99,150/80b16 77v av92 cobra chrom,0,0,277.27,105.14,0.0,0,0,1,4.358899,idle,0,0306-0646,0.0,1.7061683210410545,60,0.15217652677797444,540.99,263.72,0,277.27,51.25,1,0,1,0,0.017402269318699835,0.0,2,0.012280702,-0.5,-0.01808927917974619
98.25,0.0,ducati,140.99,"switch, clutch",0,3,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,53940431a,294.75,0.0,570,0.0,0.0,0.0,0,42.74,30.31,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.006421498312007698
152.74,0.0,polaris acceptance,234.99,"open face hlmt mat bk/gn, 2xl",0,0,82.25,53.85,0.0,0,0,1,4.358899,active,0,286280812,0.0,0.0,280,0.14902659619979852,234.99,152.74,0,82.25,35.0,0,0,0,0,0.017528634518384933,1.2999702114983616,4,0.00877193,0.0,0.04182411572308004
14.58,0.0,bmw group canada,20.99,battery hold down,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,52537715996,14.58,0.0,570,0.0,0.0,0.0,0,6.41,30.54,0,0,0,0,1.0,0.0,19,0.0,0.0,0.02192982456140352
45.33,0.0,ducati,58.99,"key, blank w/transmitter",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,59840161a,45.33,0.0,1560,0.0,0.0,0.0,0,13.66,23.16,0,0,0,0,1.0,0.0,52,0.0,0.0,0.02353519913940544
27.5,0.0,polaris acceptance,54.99,"grip-handlebar,7/8 ,i,lh",0,2,27.49,99.96,87.5,0,180,2,2.372684,idle,0,5415929,55.0,0.3835348966946265,847,0.1093159060878568,54.99,27.5,0,27.49,49.99,1,0,1,365,0.019522912055253982,0.4307258569766401,1,0.0,0.0,0.032107491560038386
0.27,0.0,bmw group canada,0.99,square nut,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,7119921438,0.0,0.0,450,0.0,0.0,0.0,0,0.72,72.73,0,0,0,0,1.0,0.0,15,-0.021052632,0.0,0.13353010407311805
4.0,0.0,bmw group canada,6.99,protection cap,0,3,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,61137672395,12.0,0.0,570,0.0,0.0,0.0,0,2.99,42.78,0,0,0,0,1.0,0.0,19,0.0,0.0,0.012412837802290314
135.13,0.0,parts canada/power twins,275.99,flo oil filter spin on assy,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,0712-0219,0.0,0.0,270,0.1586151063877324,0.0,0.0,0,140.86,51.04,0,0,0,0,0.028845540434122085,0.0,9,0.0,0.0,0.02866622098623787
15.57,0.0,ducati,22.99,cover,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,24714651a,15.57,0.0,570,0.0,0.0,0.0,0,7.42,32.27,0,0,0,0,1.0,0.0,19,0.0,0.0,0.024710414895682275
260.0,0.0,triumph motorcycles,400.99,"frame kit, pann",0,3,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,a9508208,780.0,0.0,570,0.0,0.0,0.0,0,140.99,35.16,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.020009551870574883
112.73,0.0,parts canada/power twins,237.99,regina 137 zrt chain 120 links,0,0,0.0,0.0,0.0,0,0,0,2.9953668,idle,0,372406,0.0,0.0,360,0.0,0.0,0.0,0,125.26,52.63,0,0,0,0,1.0,0.0,12,-0.019298246,0.0,0.05595758881227066
40.32,0.0,bmw group canada,56.99,"cockpit fairing, left",0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,46638528677,0.0,0.0,240,0.15460323790346436,0.0,0.0,0,16.67,29.25,0,0,0,0,0.03093285337090492,0.0,8,0.001754386,0.0,-0.005561180668557657
56.1,0.0,ducati,80.99,rightducati 916 transfer,0,0,24.89,44.37,0.0,0,0,1,4.358899,idle,0,43710711a,0.0,2.4243733794295594,60,0.14268988030134744,80.99,56.1,0,24.89,30.73,1,0,1,0,0.01738141179084778,0.0,2,0.012280702,-0.5,-0.0040710667994539665
5.9,0.0,ducati,11.99,cover pedal,0,2,0.0,0.0,33.33,0,0,1,1.8442436,idle,0,76410112a,11.8,0.0,240,0.20624711266834395,0.0,0.0,0,6.09,50.79,0,0,0,730,0.023775319941341876,0.0,8,-0.047368422,0.0,0.09030025117596441
14.03,0.0,bmw group canada,21.99,isa screw,0,4,23.88,56.74,50.0,0,360,4,1.6211472,idle,0,46517688995,56.12,2.806935645215072,780,0.18138600643154917,65.97,42.09,0,7.96,36.2,0,0,1,365,0.017491257935762405,0.4678746109381948,1,-0.00877193,0.0,0.14797847527513536
12.95,0.0,ducati,22.99,bearing,0,8,0.0,0.0,33.33,0,0,4,2.542691,idle,0,70240691a,103.6,0.0,210,0.211291463444977,0.0,0.0,0,10.0425,43.67,0,0,0,730,0.023775319941341876,0.0,7,-0.028070176,0.0,-0.251520997882972
34.37,0.0,bmw group canada,50.99,pin,0,6,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,46547684716,206.22,0.0,570,0.0,0.0,0.0,0,16.62,32.59,0,0,0,0,1.0,0.0,19,0.0,0.0,0.03273728778569191
3.52,0.0,bmw group canada,5.99,washer,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,46611453999,7.04,0.0,570,0.0,0.0,0.0,0,2.47,41.24,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.0071665552465594775
1.29,0.0,ducati,2.99,screw,0,17,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,77918261aa,21.93,0.0,570,0.0,0.0,0.0,0,1.7,56.86,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.009947145580838262
7.79,0.0,motovan,10.99,520 xso rivet link,0,5,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,41-737,38.95,0.0,570,0.0,0.0,0.0,0,3.2,29.12,0,0,0,0,1.0,0.0,19,0.0,0.0,0.04953609050026291
30.51,0.0,bmw group canada,46.99,"modification kit, jet helmet",0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,72602340478,61.02,0.0,570,0.0,0.0,0.0,0,16.48,35.07,0,0,0,0,1.0,0.0,19,0.0,0.0,0.00920208864628648
441.33,0.0,ducati,551.99,carbon rear mudguard set,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,96981551aa,0.0,0.0,330,0.14270854306733466,0.0,0.0,0,110.66,20.05,0,0,0,0,0.024710779823362828,0.0,11,-0.003508772,0.0,-0.06911548354911275
16.65,0.0,ducati,30.99,spare pin and spring,0,2,0.0,0.0,0.0,0,0,0,2.9953668,obsolete,0,61240511a,33.3,0.0,420,0.0,0.0,0.0,0,14.34,46.27,0,0,0,0,1.0,0.0,14,-0.024561403,0.0,0.03187697014224179
10.73,0.0,triumph motorcycles,16.99,"key,woodruff",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t1300807,10.73,0.0,2430,0.0,0.0,0.0,0,6.26,36.85,0,0,0,0,1.0,0.0,81,0.0,0.0,0.008771929824561396
213.85,0.0,parts canada/power twins,456.99,130/80r17 65h av54 trailrider,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,0317-0304,0.0,0.0,450,0.0,0.0,0.0,0,243.14,53.2,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,0.029211640516861356
