part_number,normalized_seasonal_score,sales_sep,sales_oct,supplier_name,price,sales_last_jan,sales_feb,description,quantity_ordered_ytd,sales_last_apr,margin,quantity,sales_last_nov,sales_jan,sales_last_oct,sales_last_jul,sales_last_sep,sales_last_dec,sales_mar,special_orders_ytd,sales_may,sales_jun,sales_jul,sales_aug,sales_dec,negative_on_hand,sales_last_mar,sales_last_aug,sales_last_may,months_no_sale,sales_last_jun,sales_last_feb,sales_apr,sales_nov,cost_per_unit,total_cost,margin_percentage,sales_revenue,cogs,gross_profit,roi,rolling_3m_sales,rolling_12m_sales,12m_days_supply,3m_days_supply,1m_days_supply,turnover,3m_turnover,sell_through_rate,days_of_inventory_outstanding,order_to_sales_ratio,sales_trend,sales_volatility,recent_sales_trend,demand
5138405-410,0.03273728778569198,0,0,polaris acceptance,284.99,0,0,"lever-shifter,polished",0,0,142.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,142.5,142.5,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
2890453,0.05243194154344013,0,0,polaris acceptance,109.99,0,0,"k-lines,acc hndlbr instl mid",0,0,33.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,76.99,76.99,30.0,219.98,153.98,66.0,42.86,0,2,182,0,0,0.0,18.426532182237793,-466.67,90,0.0,0.019298246,2.9953668,0.0,0.14505647217711876
t2501769,-0.007596714068284556,0,0,triumph motorcycles,227.99,0,0,"battery, ytx20ch-bs",0,0,91.59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,136.4,545.6,40.17,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1020,0.0,0.0,0.0,0.0,0.0
987691880,0.022674881495955285,0,0,ducati,8.99,0,0,scrambler pvc key ring,0,0,7.95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1.04,1.04,88.43,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.005263158,4.358899,0.0,0.0
0215-0055,0.09425605726652009,0,0,parts canada/power twins,36.99,0,1,25-1378 wheel bearing & seal kit,0,0,14.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,22.17,0.0,40.06,36.99,22.17,14.82,66.85,0,1,0,0,0,1.1987023519870235,0.0,0.0,304,0.0,0.007017544,4.358899,0.0,0.14774611881764155
0301-0629,0.007596714068284553,0,0,parts canada/power twins,281.99,0,0,120/60zr17 (55w) diablo rosso,0,0,98.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,183.27,183.27,35.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
0316-0459,0.19054764793276702,0,0,parts canada/power twins,236.99,1,2,100/90-19 57t trailmax mission,0,0,121.475,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,115.52,0.0,51.26,473.98,231.04,242.94,105.15,0,4,0,0,0,0.48744672771002995,0.0,0.0,748,0.0,0.0,2.1354156,0.0,0.15807758836235208
t3990126,0.03402776425086703,0,0,triumph motorcycles,215.99,0,0,d series engine service kit 3,0,0,86.66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,129.33,129.33,40.12,0.0,0.0,0.0,0.0,0,1,365,0,0,0.0,0.0,50.0,240,0.0,0.001754386,4.358899,0.0,0.1398389980537184
48410291b,-0.055527429990545565,0,0,ducati,28.99,0,0,baffle,0,0,9.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,19.2,0.0,33.77,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.005263158,4.358899,0.0,0.0
t2100563,-0.005876078781384274,0,0,triumph motorcycles,54.99,0,0,radiator cowl,0,0,19.86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,35.13,0.0,36.12,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,300,0.0,-0.001754386,4.358899,0.0,0.15995514781466835
a2314827,-0.12186232320537949,0,0,triumph motorcycles,255.99,0,0,"seat,rider,low",0,0,90.24,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,165.75,497.25,35.25,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.005263158,4.358899,0.0,0.0
7121886,-0.08665934319823555,0,0,bell sports inc,299.95,0,0,ps broozer bk xl,0,0,123.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,176.06,0.0,41.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.007017544,4.358899,0.0,0.0
62540041a,0.1383462278071238,0,0,ducati,97.99,0,0,rear brake pump,0,0,39.67,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,58.32,0.0,40.48,97.99,58.32,39.67,68.02,1,1,0,0,0,0.0,2.0830697009898973,0.0,60,0.0,0.012280702,4.358899,-0.5,0.1366188354342382
12128560811,-0.7158343663729415,0,0,bmw group canada,35.99,2,0,spark plug,0,0,17.53,17,2,8,2,6,8,0,6,0,2,6,0,0,0,0,6,12,2,1,4,2,2,0,18.46,313.82,48.71,863.76,443.04,420.72,94.96,8,48,129,191,0,0.3760392131898912,2.7524850894632205,73.85,970,0.0,-0.038596492,0.9095113,-1.0,0.8975048536464528
t3500025,0.00759671406828454,0,0,triumph motorcycles,5.99,0,0,spire nut,0,0,5.64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.35,3.15,94.16,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
34527657910,-0.0032107491560038424,0,0,bmw group canada,4.99,0,0,reinforcement,0,0,2.11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2.88,11.52,42.28,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
0302-1785,0.025570732539132435,0,0,parts canada/power twins,487.99,0,0,180/55zr17 (73w) power gp 2,0,0,250.11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,237.88,237.88,51.25,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0,570,0.0,0.0,0.0,0.0,0.0
324-8562,0.04750055710053593,0,0,motovan,29.99,0,0,jt 16t sprocket,0,0,16.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,13.5,13.5,54.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
88440111a,0.0039558060905556455,0,0,ducati,3.99,0,0,"circlip, piston pin",0,0,2.13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,1.86,31.62,53.38,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,2490,0.0,0.0,0.0,0.0,0.0
a9630809,0.061518769480828184,0,0,triumph motorcycles,173.99,1,0,handguards kit,0,1,60.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,1,0,0,0,113.09,339.27,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.054385964,1.719173,0.0,0.0
64113002000c1,0.055842328103372266,0,0,cycle works motorsports,180.99,0,0,front brake lever,0,0,55.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,125.63,0.0,30.59,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
24-06684,0.08023784488622784,0,0,zero motorcycles,91.99,0,0,sds chin fairing left,0,0,32.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,59.61,0.0,35.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,510,0.0,-0.014035088,4.358899,0.0,0.0
t2500604,0.020754608805126668,0,0,triumph motorcycles,40.99,0,0,"strap, battery",0,0,14.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,26.08,26.08,36.37,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
62-130,0.0016053745780019281,0,0,motovan,1.99,0,0,large round main jet #130,0,0,1.09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.9,1.8,54.77,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
46638569664,-0.008887190533459788,0,0,bmw group canada,415.99,0,0,touring windscreen clear,0,0,150.39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,265.6,265.6,36.15,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0,570,0.0,0.0,0.0,0.0,0.0
t3330726,-0.056072849521169074,0,0,triumph motorcycles,4.99,0,0,screw,0,0,2.36,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2.63,2.63,47.29,0.0,0.0,0.0,0.0,0,2,182,0,0,0.0,0.0,66.67,270,0.0,0.0,4.358899,0.0,0.1716015508516353
77912831a,-0.03316744660741697,0,0,ducati,10.99,0,0,screw,0,0,5.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,5.25,5.25,52.23,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
334902,0.061403508771929814,0,0,kimpex,209.99,0,0,jeans horizon straight reg,0,0,63.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,146.99,0.0,30.0,209.99,146.99,63.0,42.86,0,1,0,0,0,1.3999714272108197,0.0,0.0,260,0.0,0.00877193,4.358899,0.0,0.14962936852983988
84010542b,-0.021184767626851723,0,0,ducati,24.99,0,0,close rocker arm adjustment,0,0,6.51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,18.48,258.72,26.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.015789473,2.9953668,0.0,0.0
1597720814,0.049850988613089633,0,0,bmw group canada,128.99,0,0,cd repair manuals g 450 x,0,0,43.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,85.93,0.0,33.38,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,210,0.0,0.003508772,4.358899,0.0,0.14716195628779555
t3990216,0.043544751009980294,0,0,triumph motorcycles,495.99,0,1,"gasket kit, ful",0,0,174.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,321.75,0.0,35.13,495.99,321.75,174.24,54.15,0,1,0,0,0,0.0,0.0,0.0,150,0.0,0.007017544,4.358899,0.0,0.1455902703814041
01-04078,-0.06590473439310889,0,0,gamma sales inc.,169.95,0,0,shinko 230 tourmaster 110/90-19,0,0,81.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,88.38,0.0,48.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,330,0.0,-0.003508772,4.358899,0.0,0.14657950550581578
286479306,0.0007450569345517757,0,0,polaris acceptance,54.99,0,0,ww wt crop circ legen tee l,0,0,19.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,35.74,71.48,35.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
34910961a,-0.0255707325391324,0,0,ducati,3.99,0,0,"washer, special",0,0,1.22,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2.77,5.54,30.58,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0,570,0.0,0.0,0.0,0.0,0.0
t1131061,0.037668672228596024,0,0,triumph motorcycles,13.99,0,0,"shim,2.975mm, d",0,0,5.07,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,8.92,71.36,36.24,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
a9631556,-0.06590473439310894,0,0,triumph motorcycles,444.99,0,0,heated grip kit,0,0,155.75,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,289.24,1446.2,35.0,0.0,0.0,0.0,0.0,0,2,912,0,0,0.0,0.0,28.57,270,0.0,-0.001754386,2.9953668,0.0,0.1386247747947426
2884155,0.035202980007143975,0,0,polaris acceptance,279.99,0,0,"k-pad,pass,flrbrd,premium",0,1,84.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,195.99,1175.94,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,450,0.0,-0.010526316,4.358899,0.0,0.0
88640891a,0.0032107491560038484,0,0,ducati,14.99,0,0,o-ring 18.64x3.53,0,0,7.69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,7.3,36.5,51.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
77150873b,0.11982678980565253,0,0,ducati,5.99,0,2,screw,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.76,0.0,53.92,11.98,5.52,6.46,117.03,0,2,0,0,0,0.9215358931552586,0.0,0.0,396,0.0,0.014035088,4.358899,0.0,0.14545824585535688
3301-4077,0.02043971069229995,0,0,parts canada/power twins,144.99,0,0,glove sp8v3bb xl,0,1,43.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,101.47,0.0,30.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,450,0.0,-0.010526316,4.358899,0.0,0.0
77455a50328,0.0510262043693665,0,0,bmw group canada,303.99,0,0,tank bag adventure collectio,0,0,109.54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,194.45,194.45,36.03,303.99,194.45,109.54,56.33,0,1,365,0,0,0.6386088213077604,194.45,50.0,571,0.0,0.00877193,4.358899,0.0,0.12912705284191822
t1162202,-0.013157894736842105,0,0,triumph motorcycles,12.99,0,0,"gasket,breather plate",0,0,4.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,8.06,8.06,37.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1410,0.0,0.0,0.0,0.0,0.0
t1130297,0.02235998338312857,0,0,triumph motorcycles,12.99,0,0,shim 2.975,0,0,5.46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7.53,60.24,42.03,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
5413563,0.03391250354196875,0,0,polaris acceptance,6.99,0,0,o-ring 20.30mmx2.62mm,0,0,3.43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,3.56,21.36,49.07,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1470,0.0,0.0,0.0,0.0,0.0
987701006,-0.047930715922261,0,0,ducati,39.99,0,0,t-shirt ducatiana 2.0 grey xl,0,0,16.02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,23.97,47.94,40.06,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
7119932096,-0.015623586958294177,0,0,bmw group canada,2.99,0,0,wave washer,0,0,1.23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1.76,3.52,41.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
286288612,-0.02063934809622833,0,0,polaris acceptance,46.99,0,0,mw bk est.1901 marl tee 2xl,0,0,28.19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18.8,18.8,59.99,0.0,0.0,0.0,0.0,0,1,365,0,0,0.0,0.0,50.0,300,0.0,-0.001754386,4.358899,0.0,0.14245640263889736
76414221a,0.0032107491560038484,0,0,ducati,2.99,0,0,cover pedal,0,0,1.71,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,1.28,19.2,57.19,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1770,0.0,0.0,0.0,0.0,0.0
2610-1018,-0.003210749156003843,0,0,parts canada/power twins,85.99,0,0,interchangeable matte black 2,0,0,31.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,54.57,54.57,36.54,85.99,54.57,31.42,57.58,0,1,365,0,0,0.6309399930627818,54.57,50.0,578,0.0,0.010526316,4.358899,0.0,0.12903052780047775
t2313231,-0.05435221423426869,0,0,triumph motorcycles,19.99,0,0,"side panel, lh,",0,0,7.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,12.74,12.74,36.27,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
84010082a,0.013588053558567167,0,0,ducati,11.99,0,0,"adjuster, opening rocker arm",0,0,2.57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,9.42,84.78,21.43,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
566-11013,-0.0011752157562768422,0,0,motovan,24.99,0,0,trax 2 lock set,0,0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,17.99,17.99,28.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
1190022-t0301,-0.016368643892845945,0,0,triumph motorcycles,27.99,0,0,"detent arm, gear",0,0,10.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,17.91,17.91,36.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
34217108470,0.08172795875533138,0,0,bmw group canada,94.99,0,0,brake pads kit,0,0,46.11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,48.88,293.28,48.54,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
a9759193,-0.02835132287341121,0,0,triumph motorcycles,349.99,0,0,uprights kit backrest chr,0,0,122.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,227.49,454.98,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,600,0.0,0.0,0.0,0.0,0.0
34910052a,0.1693628803059154,0,0,ducati,33.99,0,0,dust cover,0,0,10.69,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,23.3,0.0,31.45,67.98,46.6,21.38,45.88,0,2,0,0,0,0.0,0.0,0.0,180,0.0,0.010526316,4.358899,0.0,0.13163518601914953
t2315000,0.07628203879567223,0,0,triumph motorcycles,50.99,0,1,"handguard, lh,",0,0,18.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,32.58,0.0,36.11,50.99,32.58,18.41,56.51,0,1,0,0,0,1.2778976269856834,0.0,0.0,285,0.0,0.007017544,4.358899,0.0,0.145574822690958
5257830-266,0.032737287785691904,0,0,polaris acceptance,514.99,0,0,airbox cover-blk,0,0,206.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,308.99,308.99,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0,570,0.0,0.0,0.0,0.0,0.0
11317690493,0.0834485940422317,0,0,bmw group canada,27.99,0,0,chain tensioner,0,0,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,19.62,0.0,29.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,510,0.0,-0.014035088,4.358899,0.0,0.0
286163706,-0.11544082489337182,0,0,polaris acceptance,54.99,0,0,mw gy bike racing tee l,0,0,41.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,13.75,0.0,75.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,330,0.0,-0.00877193,2.9953668,0.0,0.13728012084595637
62610061a,-0.035202980007143975,0,0,ducati,160.99,0,0,brake lever s2r1000/07,0,0,91.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,69.4,69.4,56.89,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t3205066,0.007166555246559484,0,0,triumph motorcycles,5.99,0,0,bolt,0,0,2.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.55,3.55,40.73,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
7119907129,-0.09993249864397592,0,0,bmw group canada,7.99,2,0,o-ring,0,1,3.35,7,0,0,0,2,3,0,1,0,1,0,0,0,0,0,2,0,2,2,1,0,0,0,4.64,32.48,41.93,15.98,9.28,6.7,72.2,1,5,511,630,0,0.18040435458786935,0.844020009095043,41.67,2023,0.0,-0.08596491,1.2366822,-0.5,0.4624695529681278
a9610261,0.022359983383128588,0,0,triumph motorcycles,69.99,0,0,"alt badge, ribbed, dark",0,0,24.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,45.49,45.49,35.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,690,0.0,0.0,0.0,0.0,0.0
7520960,0.0448352274751555,0,0,polaris acceptance,6.99,0,0,"scr-swph-#8x19,magni,",0,0,3.49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,3.5,14.0,49.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1170,0.0,0.0,0.0,0.0,0.0
76138567505,0.05701754385964912,0,0,bmw group canada,1194.99,0,0,jacket enduroguard women's b,0,0,334.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,860.08,0.0,28.03,1194.99,860.08,334.91,38.94,0,1,0,0,0,1.4394764809747362,0.0,0.0,253,0.0,0.00877193,4.358899,0.0,0.15034009247650038
76125a80a95,-0.04076416067570152,0,0,bmw group canada,429.99,0,0,trousers moosach men blue,0,0,172.59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,257.4,514.8,40.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
46631452400,0.01037730440256333,0,0,bmw group canada,6.99,0,0,grommet,0,0,2.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4.0,8.0,42.78,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11327675711,-0.05263157894736842,0,0,bmw group canada,12.99,0,0,spacer,0,0,4.32,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8.67,26.01,33.26,0.0,0.0,0.0,0.0,0,1,1095,0,0,0.0,0.0,25.0,300,0.0,-0.001754386,4.358899,0.0,0.13733206958519867
79710171a,0.05701754385964912,0,0,ducati,9.99,0,0,spring,0,0,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,5.13,0.0,48.65,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
a9500904-jf,0.04985098861308965,0,0,triumph motorcycles,81.99,0,0,"top,box,infill,kit,blue",0,0,28.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,53.29,53.29,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
0306-0543,-0.004385964912280708,0,0,parts canada/power twins,368.99,0,0,130/90b16 73h me888 marathon,0,0,189.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,179.87,179.87,51.25,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0,570,0.0,0.0,0.0,0.0,0.0
0317-0764,-0.04503486487908387,0,0,parts canada/power twins,442.99,0,0,150/70r18 70t karoo 4 rear,0,0,227.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,215.94,0.0,51.25,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.007017544,4.358899,0.0,0.0
85210721b,-0.3366902272121038,0,0,ducati,0.99,0,0,washer,0,1,0.68,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0.31,5.27,68.69,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.054385964,3.2943027,0.0,0.0
0302-1612,-0.4012201084450073,0,0,parts canada/power twins,416.99,1,2,120/70zr17 (58w) road 6 gt fro,0,0,213.725,2,1,0,1,5,2,0,7,0,3,5,0,0,0,0,2,2,5,1,5,2,3,0,203.27,406.54,51.25,8339.8,4065.4,4274.4,105.14,8,26,28,22,0,0.6962660519347954,2.4344295671752616,92.86,524,0.0,0.031578947,0.8632926,-1.5,0.921945709800313
t2201246,-0.06492915604076041,0,0,triumph motorcycles,52.99,0,0,air filter element,0,0,21.36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,31.63,63.26,40.31,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.007017544,4.358899,0.0,0.0
t2080819,-0.04985098861308965,0,0,triumph motorcycles,7.99,0,0,foot rest spring,0,0,3.19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4.8,4.8,39.92,0.0,0.0,0.0,0.0,0,1,365,0,0,0.0,0.0,50.0,300,0.0,-0.001754386,4.358899,0.0,0.14490354664706367
